episode_reward_mean,timesteps_total
-0.9418076276779175,2048
-0.12298645079135895,6144
0.04713474214076996,10240
1.0479539632797241,14336
0.057143330574035645,18432
0.036909766495227814,22528
-0.49850451946258545,26624
0.1997014284133911,30720
-1.2557859420776367,34816
0.8410252332687378,38912
-0.7729675769805908,43008
1.169972538948059,47104
-0.7431408166885376,51200
-197.10650634765625,55296
-1276.708251953125,59392
-1039.8875732421875,63488
-1503.7264404296875,67584
-1619.939697265625,71680
-1600.7713623046875,75776
-1699.0322265625,79872
-1587.89013671875,83968
-1642.413818359375,88064
-1678.476806640625,92160
-1603.1739501953125,96256
-1575.57080078125,100352
-1509.99951171875,104448
-1531.1689453125,108544
-1373.809814453125,112640
