episode_reward_mean,timesteps_total
-3.1222586631774902,2048
-2.1523427963256836,6144
-3.823974609375,10240
-4.256824970245361,14336
-3.7064154148101807,18432
-4.297112941741943,22528
-6.606988906860352,26624
-4.69715690612793,30720
-5.567530155181885,34816
-9.389058113098145,38912
-11.871299743652344,43008
-11.787137985229492,47104
-19.686573028564453,51200
-23.48553466796875,55296
-29.395238876342773,59392
-34.18465042114258,63488
-35.07014083862305,67584
-38.5323371887207,71680
-48.092098236083984,75776
-48.561439514160156,79872
-55.19220733642578,83968
-58.121002197265625,88064
-59.456443786621094,92160
-60.053707122802734,96256
-57.4461784362793,100352
-55.672786712646484,104448
-60.76354217529297,108544
-60.96573257446289,112640
-68.9793701171875,116736
-64.87753295898438,120832
