episode_reward_mean,timesteps_total
-3.795588493347168,2048
-2.9502170085906982,6144
-2.9842185974121094,10240
-3.790607452392578,14336
-4.361055374145508,18432
-5.019824028015137,22528
-7.364793300628662,26624
-6.307125091552734,30720
-11.202266693115234,34816
-10.898180961608887,38912
-14.94092082977295,43008
-13.939730644226074,47104
-15.061062812805176,51200
-9.590231895446777,55296
-11.867270469665527,59392
-10.748019218444824,63488
-15.668773651123047,67584
-14.925680160522461,71680
-15.035507202148438,75776
-184.5220947265625,79872
