episode_reward_mean,timesteps_total
-0.33305543661117554,2048
0.24380844831466675,6144
-0.6181328296661377,10240
0.29410088062286377,14336
-0.30717843770980835,18432
-0.80524742603302,22528
-0.4643539488315582,26624
-0.7208141088485718,30720
-0.24862876534461975,34816
0.7798494696617126,38912
-0.8641870617866516,43008
-0.34115248918533325,47104
0.22571523487567902,51200
-0.1686176210641861,55296
-1.1357338428497314,59392
-6.604426860809326,63488
-108.85897827148438,67584
-201.4268798828125,71680
-150.96966552734375,75776
-61.256996154785156,79872
-24.558853149414062,83968
51.06660461425781,88064
73.43495178222656,92160
861.810302734375,96256
-133.1478729248047,100352
26.979228973388672,104448
186.77212524414062,108544
237.328857421875,112640
200.83169555664062,116736
70.81273651123047,120832
11.398355484008789,124928
93.60672760009766,129024
136.34352111816406,133120
69.82442474365234,137216
23.89762306213379,141312
124.68968200683594,145408
12.217445373535156,149504
70.8554916381836,153600
-138.3657684326172,157696
-71.67281341552734,161792
33.74443817138672,165888
-44.12905502319336,169984
42.3721923828125,174080
78.92239379882812,178176
287.6005554199219,182272
